timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
1731207432.4613652,0.47,-0.51,-0.63,-16.05,-1.59,32.84
1731207532.4613652,0.39,-0.39,-0.7,23.74,1.95,-27.47
1731207632.4613652,0.32,-0.95,-0.86,24.66,11.96,-34.55
1731207732.4613652,0.45,-0.72,-0.66,-16.36,-9.4,67.57
1731207831.4613652,0.36,-0.44,-0.77,48.58,-3.23,19.47
1731207930.4613652,0.4,-0.86,-0.8,-10.13,3.66,-20.63
1731208029.4613652,0.5,-0.75,-0.62,-28.44,2.2,45.17
1731208128.4613652,0.45,-0.47,-0.64,19.71,-0.79,19.59
1731208228.4613652,0.44,-0.59,-0.57,-3.11,-3.78,-28.2
1731208328.4613652,0.55,-0.71,-0.49,-43.58,-0.92,22.22
1731208427.4613652,0.53,-0.47,-0.47,46.14,-8.85,7.63
1731208527.4613652,0.48,-0.45,-0.52,28.81,-1.95,-39.37
1731208627.4613652,0.52,-0.83,-0.51,-43.76,-9.4,35.58
1731208726.4613652,0.53,-0.52,-0.55,18.19,9.95,26.55
1731208826.4613652,0.55,-0.46,-0.54,24.54,6.9,-39.49
1731208926.4613652,0.56,-0.95,-0.69,-31.92,-2.14,11.05
1731209025.4613652,0.56,-0.3,-0.47,-26.79,12.15,25.15
1731209125.4613652,0.48,-0.49,-0.64,-3.05,4.09,-32.1
1731209224.4613652,0.48,-0.96,-0.7,-44.62,7.51,12.51
1731209324.4613652,0.58,-0.44,-0.52,-25.63,11.78,41.75
1731209424.4613652,0.54,-0.45,-0.66,18.37,-1.95,-31.92
1731209523.4613652,0.52,-0.88,-0.56,-31.98,-16.36,6.71
1731209623.4613652,0.6,-0.45,-0.49,10.62,3.17,11.84
1731209722.4613652,0.58,-0.32,-0.51,0.61,-1.46,-32.65
1731209822.4613652,0.51,-1.0,-0.57,-14.1,-5.31,-3.66
1731209922.4613652,0.6,-0.38,-0.52,-2.2,18.43,25.33
1731210022.4613652,0.5,-0.4,-0.61,-0.43,6.29,-24.54
1731210122.4613652,0.48,-0.93,-0.81,-6.96,-0.37,-16.91
1731210222.4613652,0.57,-0.39,-0.58,-20.26,8.79,30.03
1731210321.4613652,0.48,-0.51,-0.87,13.73,9.4,-3.3
1731210420.4613652,0.4,-0.8,-0.71,17.82,10.01,-35.03
1731210520.4613652,0.44,-0.74,-0.67,-41.08,0.67,56.7
1731210620.4613652,0.52,-0.36,-0.56,22.09,2.75,11.9
1731210719.4613652,0.45,-0.51,-0.62,-2.99,-4.94,-24.6
1731210819.4613652,0.56,-0.83,-0.59,-60.55,-7.75,27.59
1731210918.4613652,0.59,-0.42,-0.48,-18.98,-2.38,23.56
1731211018.4613652,0.53,-0.36,-0.52,16.85,-7.93,-32.65
1731211117.4613652,0.57,-0.92,-0.61,7.45,-2.69,-4.94
1731211217.4613652,0.58,-0.5,-0.54,-22.71,12.33,30.52
1731211317.4613652,0.54,-0.43,-0.77,14.1,8.36,-1.65
1731211417.4613652,0.49,-0.86,-0.8,29.36,-3.23,-34.12
1731211516.4613652,0.56,-0.71,-0.62,-28.75,6.84,46.94
1731211615.4613652,0.55,-0.47,-0.67,4.76,6.35,12.15
1731211715.4613652,0.54,-0.63,-0.68,42.72,-4.52,-35.71
1731211815.4613652,0.54,-0.74,-0.54,-13.73,-8.0,42.85
1731211915.4613652,0.6,-0.39,-0.66,29.17,17.94,-1.1
1731212014.4613652,0.54,-0.57,-0.53,33.45,6.77,-40.71
1731212113.4613652,0.54,-0.71,-0.75,-8.54,15.26,23.74
1731212213.4613652,0.56,-0.4,-0.68,-14.16,5.68,9.09
1731212312.4613652,0.46,-0.26,-0.66,3.54,10.74,-37.41
1731212412.4613652,0.42,-0.85,-0.89,12.63,10.62,-28.08
1731212512.4613652,0.44,-0.75,-0.7,-23.19,-8.06,45.53
1731212611.4613652,0.43,-0.43,-0.78,32.96,0.73,14.65
1731212711.4613652,0.43,-0.74,-0.7,38.64,2.14,-28.38
1731212810.4613652,0.51,-0.64,-0.68,-31.31,-7.26,44.19
1731212910.4613652,0.54,-0.35,-0.58,-9.4,-0.73,23.62
1731213010.4613652,0.5,-0.67,-0.66,4.88,-2.56,-18.8
1731213109.4613652,0.55,-0.66,-0.6,-20.81,3.36,20.63
1731213209.4613652,0.59,-0.49,-0.62,-41.02,1.04,27.22
1731213308.4613652,0.55,-0.5,-0.59,22.58,2.2,-0.12
1731213407.4613652,0.54,-0.78,-0.69,26.61,-11.05,-37.66
1731213506.4613652,0.54,-0.73,-0.57,-27.22,-13.12,31.68
1731213606.4613652,0.64,-0.44,-0.55,29.66,2.44,-30.64
1731213706.4613652,0.52,-0.96,-0.58,33.02,0.0,-11.17
1731213805.4613652,0.57,-0.61,-0.55,-19.35,4.7,23.5
1731213905.4613652,0.51,-0.5,-0.69,17.88,14.83,-10.99
1731214004.4613652,0.44,-0.63,-0.66,34.91,11.35,-37.54
1731214104.4613652,0.49,-0.81,-0.59,-25.76,-5.25,42.18
1731214203.4613652,0.5,-0.48,-0.62,31.74,11.29,8.18
1731214303.4613652,0.47,-0.43,-0.5,31.74,7.57,-42.24
1731214403.4613652,0.5,-0.87,-0.54,-47.73,-5.13,28.69
1731214503.4613652,0.56,-0.45,-0.59,13.0,10.19,18.98
1731214602.4613652,0.5,-0.39,-0.64,2.81,2.38,-21.24
1731214702.4613652,0.52,-0.88,-0.68,-44.74,-2.62,1.65
1731214801.4613652,0.55,-0.5,-0.59,-23.68,14.95,37.23
1731214901.4613652,0.56,-0.41,-0.71,-21.91,4.21,-11.35
1731215001.4613652,0.47,-0.89,-0.76,-16.97,5.49,-34.3
1731215100.4613652,0.54,-0.56,-0.57,-5.19,8.54,35.46
1731215200.4613652,0.44,-0.53,-0.84,4.46,9.4,-21.36
1731215300.4613652,0.32,-0.9,-0.72,-11.72,5.25,-39.43
1731215400.4613652,0.49,-0.64,-0.62,-10.07,-0.43,44.56
1731215499.4613652,0.39,-0.5,-0.71,41.81,1.83,3.23
1731215598.4613652,0.35,-0.97,-0.78,-32.71,-6.16,-14.1
1731215698.4613652,0.51,-0.75,-0.61,-6.1,-1.34,46.39
1731215797.4613652,0.42,-0.58,-0.71,27.71,-9.58,7.75
1731215897.4613652,0.4,-0.97,-0.64,-6.71,14.95,3.11
1731215997.4613652,0.52,-0.79,-0.53,-35.34,0.31,48.28
1731216097.4613652,0.54,-0.53,-0.46,23.01,4.76,10.5
1731216196.4613652,0.53,-0.67,-0.55,23.5,-5.0,-52.25
1731216295.4613652,0.42,-0.86,-0.47,-14.53,-10.62,15.81
1731216394.4613652,0.52,-0.44,-0.45,14.04,9.28,2.56
1731216494.4613652,0.41,-0.89,-0.64,41.87,-11.11,-39.79
1731216594.4613652,0.46,-0.86,-0.42,-34.48,16.6,47.97
1731216694.4613652,0.52,-0.58,-0.52,9.52,16.97,16.78
1731216794.4613652,0.37,-0.92,-0.61,26.25,0.06,-44.01
1731216894.4613652,0.54,-0.76,-0.42,-45.53,24.23,37.9
1731216994.4613652,0.43,-0.68,-0.61,35.89,8.06,8.24
1731217093.4613652,0.39,-0.94,-0.61,44.25,-9.95,-45.96
1731217192.4613652,0.49,-0.74,-0.37,-49.5,17.64,50.9
1731217292.4613652,0.46,-0.65,-0.71,10.93,7.63,9.09
1731217391.4613652,0.41,-0.99,-0.63,38.39,-19.78,-35.71
1731217490.4613652,0.52,-0.65,-0.4,-32.59,20.87,42.3
1731217589.4613652,0.45,-0.61,-0.63,6.59,-2.2,-34.36
1731217688.4613652,0.4,-1.07,-0.67,-15.63,-2.75,-17.58
1731217787.4613652,0.49,-0.54,-0.43,-47.42,26.12,45.53
1731217886.4613652,0.45,-0.6,-0.55,21.85,-1.59,-43.09
1731217985.4613652,0.41,-1.13,-0.57,-26.49,8.67,4.58
1731218084.4613652,0.45,-0.5,-0.45,5.74,15.26,17.64
1731218184.4613652,0.34,-0.61,-0.56,40.28,-4.09,-59.51
1731218284.4613652,0.38,-0.95,-0.43,-41.81,7.32,30.27
1731218384.4613652,0.34,-0.65,-0.64,41.32,5.19,16.36
1731218483.4613652,0.31,-1.01,-0.75,38.7,-11.96,-41.63
1731218583.4613652,0.41,-0.58,-0.43,-27.1,19.84,42.72
1731218683.4613652,0.39,-0.54,-0.62,7.81,-3.17,-37.66
1731218782.4613652,0.27,-1.03,-0.5,-42.79,0.55,16.05
1731218882.4613652,0.32,-0.73,-0.66,5.62,16.48,34.48
1731218981.4613652,0.27,-0.9,-0.64,28.02,-5.25,-59.51
1731219081.4613652,0.3,-0.9,-0.27,-66.53,18.68,38.82
1731219181.4613652,0.31,-0.73,-0.72,24.6,7.51,0.98
1731219281.4613652,0.23,-1.14,-0.56,13.55,-2.2,-20.63
1731219380.4613652,0.38,-0.7,-0.35,-48.77,18.74,54.87
1731219479.4613652,0.27,-0.73,-0.68,34.67,-6.41,-26.25
1731219578.4613652,0.28,-1.16,-0.46,-55.91,-7.69,8.48
1731219678.4613652,0.43,-0.59,-0.37,-3.3,26.0,25.45
1731219778.4613652,0.29,-0.8,-0.55,37.29,-12.39,-36.25
1731219877.4613652,0.24,-0.98,-0.33,-17.03,7.57,36.38
1731219977.4613652,0.37,-0.67,-0.62,51.64,-5.25,25.21
1731220077.4613652,0.24,-1.24,-0.55,77.09,-31.43,-33.2
1731220177.4613652,0.51,-0.51,-0.46,-16.97,15.32,39.86
1731220277.4613652,0.38,-0.61,-0.51,9.64,-12.94,-31.62
1731220377.4613652,0.38,-0.97,-0.41,-40.89,14.16,25.27
1731220477.4613652,0.42,-0.55,-0.67,-0.61,15.69,12.51
1731220577.4613652,0.32,-0.99,-0.68,54.69,-22.58,-46.45
1731220676.4613652,0.45,-0.57,-0.46,-33.57,25.76,39.06
1731220776.4613652,0.37,-0.51,-0.61,-5.86,-9.46,-29.24
1731220875.4613652,0.28,-1.08,-0.41,-22.28,1.95,5.55
1731220975.4613652,0.4,-0.62,-0.72,1.16,8.24,28.69
1731221075.4613652,0.26,-1.07,-0.69,62.26,-19.04,-49.68
1731221175.4613652,0.43,-0.57,-0.5,-27.4,27.89,36.5
1731221275.4613652,0.33,-0.5,-0.65,14.28,-4.46,-39.06
1731221374.4613652,0.16,-1.09,-0.41,-21.55,-1.53,4.7
1731221474.4613652,0.35,-0.8,-0.7,25.27,17.46,33.08
1731221574.4613652,0.21,-0.64,-0.53,44.74,3.23,-44.8
1731221674.4613652,0.33,-0.95,-0.58,-39.49,7.32,31.31
1731221773.4613652,0.25,-0.65,-0.64,39.55,8.48,27.4
1731221872.4613652,0.2,-0.91,-0.74,20.81,6.96,-45.41
1731221971.4613652,0.4,-0.85,-0.53,-56.27,5.55,29.05
1731222071.4613652,0.25,-0.62,-0.65,38.39,-10.99,12.63
1731222170.4613652,0.17,-1.0,-0.74,6.65,-8.91,-39.79
1731222270.4613652,0.36,-0.77,-0.49,-51.82,3.54,39.25
1731222369.4613652,0.3,-0.64,-0.54,41.44,-6.53,5.19
1731222468.4613652,0.15,-0.95,-0.63,44.8,-5.0,-51.03
1731222567.4613652,0.3,-0.85,-0.48,-27.89,-4.94,35.58
1731222666.4613652,0.28,-0.72,-0.58,55.11,-11.23,-4.52
1731222766.4613652,0.22,-0.91,-0.71,38.39,-12.63,-37.72
1731222866.4613652,0.29,-0.78,-0.54,-1.28,-7.45,51.76
1731222965.4613652,0.29,-0.7,-0.77,-4.21,-3.23,22.03
1731223065.4613652,0.31,-1.08,-0.77,4.94,3.05,-23.32
1731223165.4613652,0.46,-0.6,-0.52,-30.33,13.18,38.27
1731223265.4613652,0.26,-0.77,-0.83,25.33,6.96,-21.61
1731223364.4613652,0.21,-1.03,-0.74,-48.34,18.55,-15.99
1731223464.4613652,0.44,-0.54,-0.55,2.26,6.77,31.74
1731223563.4613652,0.23,-0.77,-0.68,26.49,10.62,-33.51
1731223663.4613652,0.26,-0.82,-0.7,-67.93,8.67,3.05
1731223763.4613652,0.35,-0.56,-0.55,31.25,-12.76,21.85
1731223863.4613652,0.07,-0.91,-0.71,25.27,-2.32,-50.17
1731223963.4613652,0.27,-0.84,-0.49,-18.74,9.22,36.38
1731224063.4613652,0.25,-0.68,-0.53,22.4,-4.58,21.67
1731224162.4613652,0.24,-0.88,-0.56,25.45,-1.16,-30.27
1731224262.4613652,0.31,-0.98,-0.41,-25.02,-0.79,45.17
1731224362.4613652,0.3,-0.71,-0.6,59.81,-1.4,2.32
1731224462.4613652,0.24,-1.03,-0.69,8.54,-5.13,-45.04
1731224561.4613652,0.34,-0.74,-0.48,-18.07,12.76,55.42
1731224660.4613652,0.24,-0.75,-0.66,52.55,3.85,-12.15
1731224760.4613652,0.16,-0.94,-0.63,9.22,13.24,-37.54
1731224859.4613652,0.29,-0.72,-0.64,-7.51,2.99,43.09
1731224959.4613652,0.24,-0.68,-0.69,57.8,-10.56,-0.79
1731225059.4613652,0.15,-0.99,-0.72,-7.26,-2.69,-8.67
1731225158.4613652,0.35,-0.81,-0.57,-9.77,-0.24,36.56
1731225257.4613652,0.34,-0.79,-0.58,11.29,-6.53,0.37
1731225357.4613652,0.2,-0.76,-0.58,-0.31,1.89,-52.49
1731225457.4613652,0.25,-0.82,-0.42,-53.16,6.9,36.38
1731225557.4613652,0.32,-0.67,-0.47,29.05,-1.89,13.43
1731225657.4613652,0.29,-0.95,-0.42,38.09,-17.58,-46.02
1731225756.4613652,0.33,-0.82,-0.37,-30.33,-0.73,55.85
1731225856.4613652,0.36,-0.68,-0.64,18.13,3.23,-7.08
1731225955.4613652,0.32,-1.23,-0.63,1.04,-9.58,-20.57
1731226054.4613652,0.44,-0.67,-0.49,-5.19,15.32,32.29
1731226153.4613652,0.33,-0.56,-0.57,-14.04,-0.92,-26.43
1731226253.4613652,0.34,-1.06,-0.54,-37.9,1.83,-5.68
1731226353.4613652,0.44,-0.62,-0.47,-4.76,8.54,28.32
1731226452.4613652,0.29,-0.6,-0.6,11.54,-3.6,-28.75
1731226552.4613652,0.29,-1.1,-0.66,-11.6,0.06,-20.51
1731226651.4613652,0.38,-0.65,-0.53,-18.68,11.78,40.53
1731226750.4613652,0.32,-0.55,-0.67,-4.09,1.46,-13.49
1731226850.4613652,0.25,-1.12,-0.67,-16.36,2.01,-24.9
1731226950.4613652,0.37,-0.65,-0.55,-3.97,10.13,37.84
1731227049.4613652,0.3,-0.64,-0.75,22.71,3.72,2.32
1731227149.4613652,0.2,-1.1,-0.72,21.97,7.75,-22.16
1731227248.4613652,0.37,-0.73,-0.6,-2.44,7.08,37.72
1731227348.4613652,0.21,-0.61,-0.74,17.7,14.1,0.43
1731227448.4613652,0.12,-0.98,-0.89,-22.83,9.7,-10.74
1731227547.4613652,0.39,-0.66,-0.59,-13.85,1.28,51.03
1731227646.4613652,0.24,-0.67,-0.73,47.73,-8.3,-8.36
1731227745.4613652,0.17,-1.0,-0.86,-11.72,-5.92,-17.09
1731227844.4613652,0.31,-0.86,-0.76,-30.15,-0.98,59.08
1731227944.4613652,0.32,-0.55,-0.5,10.38,-5.62,24.05
1731228043.4613652,0.35,-0.91,-0.7,12.45,8.18,-18.31
1731228143.4613652,0.43,-0.83,-0.49,-57.56,-6.29,38.09
1731228243.4613652,0.39,-0.51,-0.49,7.45,-5.92,2.62
1731228343.4613652,0.29,-1.11,-0.67,-12.21,-4.09,-8.3
1731228443.4613652,0.42,-0.81,-0.43,-34.55,18.07,54.32
1731228543.4613652,0.42,-0.63,-0.51,36.99,16.91,14.65
1731228642.4613652,0.32,-1.08,-0.57,26.49,-1.53,-22.58
1731228741.4613652,0.49,-0.77,-0.44,-20.81,16.85,39.31
1731228841.4613652,0.45,-0.64,-0.57,46.69,2.32,12.57
1731228940.4613652,0.35,-0.98,-0.63,75.13,-13.12,-51.03
1731229040.4613652,0.39,-0.83,-0.34,-46.63,1.4,43.27
1731229140.4613652,0.44,-0.63,-0.47,36.19,6.71,16.24
1731229240.4613652,0.41,-0.71,-0.52,52.0,-10.99,-53.96
1731229339.4613652,0.37,-0.91,-0.32,-17.52,0.67,32.71
1731229439.4613652,0.39,-0.77,-0.65,33.57,11.11,40.16
1731229539.4613652,0.42,-0.63,-0.4,-7.45,9.77,-22.58
1731229639.4613652,0.5,-0.9,-0.51,-32.35,-1.77,11.17
1731229739.4613652,0.47,-0.63,-0.5,0.12,5.68,23.8
1731229838.4613652,0.41,-0.57,-0.55,1.59,1.59,-31.98
1731229937.4613652,0.47,-0.92,-0.53,-41.32,1.04,9.46
1731230037.4613652,0.53,-0.57,-0.49,-26.12,3.85,27.22
1731230136.4613652,0.45,-0.55,-0.62,16.11,1.04,-10.13
1731230236.4613652,0.38,-1.01,-0.73,44.74,-9.89,-29.24
1731230336.4613652,0.53,-0.74,-0.53,-28.87,6.77,44.92
1731230436.4613652,0.45,-0.59,-0.65,7.51,2.08,-10.19
1731230535.4613652,0.43,-1.16,-0.76,28.63,-16.48,-49.32
1731230634.4613652,0.5,-0.43,-0.46,-14.04,19.41,28.08
1731230733.4613652,0.42,-0.53,-0.56,-4.7,4.58,-32.41
1731230832.4613652,0.37,-1.1,-0.55,-17.88,2.14,-9.03
1731230931.4613652,0.49,-0.4,-0.47,-24.96,21.48,26.49
1731231031.4613652,0.34,-0.53,-0.56,14.04,8.91,-43.27
1731231131.4613652,0.34,-1.04,-0.85,-26.18,17.21,-15.26
1731231231.4613652,0.38,-0.6,-0.58,13.12,-0.37,35.58
1731231331.4613652,0.29,-0.59,-0.79,22.52,5.19,-29.91
1731231430.4613652,0.25,-0.99,-0.76,-34.61,10.07,-15.69
1731231530.4613652,0.36,-0.68,-0.67,-28.93,2.2,55.24
1731231629.4613652,0.31,-0.63,-0.68,9.03,-5.62,7.08
1731231729.4613652,0.34,-1.01,-0.68,-8.91,-14.59,-24.9
1731231829.4613652,0.4,-0.68,-0.46,-19.29,-5.43,47.42
1731231928.4613652,0.37,-0.62,-0.64,22.95,-5.31,0.55
1731232028.4613652,0.33,-1.12,-0.65,9.77,-9.77,-32.23
1731232128.4613652,0.43,-0.75,-0.47,-27.28,16.66,43.15
1731232228.4613652,0.4,-0.69,-0.66,8.18,5.49,23.25
1731232327.4613652,0.34,-0.96,-0.63,26.43,1.89,-36.32
1731232427.4613652,0.37,-0.79,-0.45,-26.0,13.18,44.37
1731232526.4613652,0.42,-0.73,-0.52,49.99,9.77,21.55
1731232625.4613652,0.37,-0.7,-0.47,44.25,-4.64,-52.12
1731232724.4613652,0.32,-0.96,-0.41,-23.99,4.09,41.02
1731232823.4613652,0.42,-0.69,-0.61,39.61,5.74,18.37
1731232923.4613652,0.3,-0.64,-0.5,43.46,-2.44,-48.1
1731233023.4613652,0.34,-0.95,-0.45,-39.06,6.65,46.94
1731233123.4613652,0.4,-0.65,-0.65,11.84,13.79,18.19
1731233223.4613652,0.3,-0.79,-0.59,46.57,3.11,-52.25
1731233322.4613652,0.4,-0.77,-0.42,-47.18,17.58,47.97
1731233422.4613652,0.38,-0.68,-0.75,18.01,15.93,10.07
1731233522.4613652,0.26,-0.87,-0.64,58.96,13.61,-44.92
1731233622.4613652,0.45,-0.68,-0.47,-20.14,21.42,47.61
1731233722.4613652,0.29,-0.72,-0.8,40.59,-0.37,7.51
1731233822.4613652,0.21,-0.95,-0.77,63.17,5.07,-38.09
1731233922.4613652,0.39,-0.69,-0.63,-8.36,7.39,39.67
1731234021.4613652,0.24,-0.6,-0.81,15.75,3.6,7.69
1731234121.4613652,0.23,-0.63,-0.72,42.24,9.89,-36.93
1731234221.4613652,0.32,-0.89,-0.68,-43.52,-2.69,43.76
1731234320.4613652,0.26,-0.58,-0.74,14.16,7.26,24.84
1731234420.4613652,0.25,-0.52,-0.58,22.83,4.94,-42.05
1731234520.4613652,0.32,-0.8,-0.52,-56.27,1.71,48.83
1731234619.4613652,0.38,-0.66,-0.73,42.91,6.96,34.91
1731234718.4613652,0.29,-0.69,-0.57,29.17,0.0,-51.15
1731234818.4613652,0.32,-0.74,-0.39,-61.71,6.47,38.76
1731234917.4613652,0.37,-0.7,-0.74,37.84,8.54,19.71
1731235017.4613652,0.34,-0.79,-0.6,48.58,-7.81,-43.82
1731235116.4613652,0.39,-0.7,-0.34,-51.27,9.09,38.51
1731235215.4613652,0.25,-0.74,-0.82,52.37,6.84,19.29
1731235314.4613652,0.29,-0.75,-0.64,33.87,7.32,-32.41
1731235413.4613652,0.47,-0.61,-0.49,-64.21,10.86,44.56
1731235512.4613652,0.3,-0.63,-0.75,66.16,-2.5,-10.13
1731235611.4613652,0.27,-1.02,-0.7,33.75,-7.57,-19.78
1731235710.4613652,0.45,-0.61,-0.56,-57.37,18.19,41.63
1731235810.4613652,0.4,-0.54,-0.82,7.32,1.1,-2.56
1731235910.4613652,0.34,-1.02,-0.77,28.63,-15.44,-29.48
1731236010.4613652,0.43,-0.57,-0.44,-66.77,13.61,41.32
1731236110.4613652,0.4,-0.58,-0.94,28.44,-14.47,-18.62
1731236210.4613652,0.3,-1.19,-0.71,27.65,-13.98,-21.36
1731236310.4613652,0.49,-0.5,-0.56,-17.88,26.61,29.24
1731236409.4613652,0.38,-0.53,-0.61,15.38,-4.33,-32.29
1731236508.4613652,0.32,-1.12,-0.74,5.62,2.87,-10.56
1731236607.4613652,0.43,-0.42,-0.53,-28.5,19.17,31.19
1731236706.4613652,0.32,-0.57,-0.65,16.72,-8.61,-43.46
1731236806.4613652,0.38,-1.04,-0.49,-40.89,-12.57,1.83
1731236906.4613652,0.49,-0.53,-0.46,-36.74,5.68,31.19
1731237006.4613652,0.4,-0.63,-0.71,19.47,-25.45,-44.19
1731237106.4613652,0.33,-1.08,-0.52,-21.85,-29.72,-0.98
1731237205.4613652,0.39,-0.58,-0.49,20.26,-3.66,15.99
1731237304.4613652,0.31,-0.66,-0.49,78.61,-21.36,-65.37
1731237404.4613652,0.31,-0.95,-0.51,-38.94,-0.31,25.27
1731237504.4613652,0.32,-0.62,-0.77,-1.1,-5.07,2.32
1731237604.4613652,0.31,-0.88,-0.69,56.64,-6.16,-52.06
1731237704.4613652,0.37,-0.75,-0.54,-23.5,7.93,45.59
1731237803.4613652,0.38,-0.5,-0.65,-9.34,-2.01,-23.25
1731237903.4613652,0.32,-1.02,-0.65,14.1,1.71,-32.65
1731238002.4613652,0.45,-0.55,-0.51,-7.08,4.52,23.32
1731238102.4613652,0.33,-0.54,-0.62,-14.71,-11.54,-33.87
1731238201.4613652,0.3,-0.93,-0.63,-2.99,-3.85,-21.42
1731238300.4613652,0.39,-0.66,-0.6,5.62,-6.84,5.31
1731238399.4613652,0.15,-0.62,-0.61,13.98,-9.22,-49.68
1731238498.4613652,0.25,-0.85,-0.6,-7.14,-3.11,-4.03
1731238597.4613652,0.33,-0.58,-0.57,28.44,-7.2,-16.3
1731238697.4613652,0.02,-0.81,-0.71,14.34,1.46,-40.89
1731238796.4613652,0.34,-0.82,-0.69,-10.31,5.13,21.18
1731238895.4613652,0.14,-0.54,-0.67,8.24,-7.63,-24.11
1731238994.4613652,0.11,-0.89,-0.69,-16.72,-9.52,-1.34
1731239094.4613652,0.27,-0.62,-0.64,6.1,-12.57,18.55
1731239194.4613652,0.19,-0.43,-0.66,0.67,-6.59,-3.3
1731239293.4613652,0.28,-1.19,-0.89,-47.61,-0.24,2.87
1731239392.4613652,0.3,-0.65,-0.69,-12.15,-8.18,26.67
1731239491.4613652,0.21,-0.45,-0.7,-31.37,2.14,-7.63
1731239590.4613652,0.31,-1.0,-0.7,-34.67,3.36,17.27
1731239689.4613652,0.34,-0.6,-0.61,-17.33,-4.09,42.54
1731239788.4613652,0.21,-0.56,-0.52,-9.83,-2.38,-23.13
1731239888.4613652,0.45,-0.84,-0.53,-23.62,10.86,18.43
1731239987.4613652,0.39,-0.54,-0.49,11.78,-7.87,14.22
1731240086.4613652,0.17,-0.69,-0.61,10.99,3.36,-29.05
1731240186.4613652,0.33,-0.9,-0.61,-14.16,24.17,23.07
1731240285.4613652,0.37,-0.65,-0.57,-2.93,9.77,38.09
1731240385.4613652,0.17,-0.65,-0.54,13.18,27.34,-27.16
1731240484.4613652,0.53,-0.9,-0.57,-41.14,17.15,43.64
1731240584.4613652,0.32,-0.56,-0.53,14.71,2.38,30.64
1731240683.4613652,0.29,-0.8,-0.61,50.05,18.86,-47.06
1731240783.4613652,0.47,-0.91,-0.48,-27.28,5.19,43.27
1731240882.4613652,0.34,-0.64,-0.59,21.12,-0.73,26.86
1731240981.4613652,0.26,-0.71,-0.55,41.63,11.9,-59.51
1731241080.4613652,0.39,-0.89,-0.53,-39.43,7.26,23.68
1731241180.4613652,0.44,-0.51,-0.52,-20.14,0.43,30.52
1731241280.4613652,0.26,-0.63,-0.58,17.64,9.46,-45.04
1731241379.4613652,0.37,-0.9,-0.6,-36.19,10.13,4.21
1731241479.4613652,0.41,-0.63,-0.52,-44.8,2.2,54.81
1731241579.4613652,0.34,-0.59,-0.65,0.61,5.98,-10.99
1731241679.4613652,0.32,-1.11,-0.6,-70.98,6.96,-5.13
1731241779.4613652,0.45,-0.82,-0.45,-92.83,20.63,59.94
1731241879.4613652,0.46,-0.41,-0.33,20.51,0.85,-26.18
1731241979.4613652,0.31,-1.32,-0.57,54.75,-5.86,-5.25
1731242078.4613652,0.44,-0.53,-0.36,-22.34,4.21,21.73
1731242178.4613652,0.33,-0.59,-0.43,29.48,-1.1,-54.5
1731242277.4613652,0.33,-1.04,-0.43,-56.34,-13.98,22.77
1731242376.4613652,0.42,-0.57,-0.4,40.04,0.31,32.78
1731242475.4613652,0.41,-0.62,-0.41,42.54,-3.54,-54.75
1731242574.4613652,0.47,-0.96,-0.52,-43.03,3.17,42.36
1731242673.4613652,0.39,-0.53,-0.53,8.54,0.06,0.61
1731242773.4613652,0.29,-1.13,-0.63,6.84,5.74,-29.79
1731242873.4613652,0.49,-0.78,-0.52,-33.39,9.46,38.33
1731242973.4613652,0.38,-0.57,-0.69,23.56,1.22,5.07
1731243072.4613652,0.18,-1.16,-0.58,30.64,2.32,-36.32
1731243171.4613652,0.4,-0.82,-0.46,-35.52,14.95,62.19
1731243270.4613652,0.28,-0.68,-0.74,47.3,4.52,23.25
1731243370.4613652,0.37,-1.05,-0.67,2.56,9.09,-13.73
1731243469.4613652,0.5,-0.58,-0.48,-28.56,3.23,41.38
1731243569.4613652,0.32,-0.62,-0.65,79.83,-5.68,-12.33
1731243669.4613652,0.3,-1.04,-0.72,-4.76,-0.49,8.91
1731243769.4613652,0.54,-0.58,-0.57,-19.47,-0.98,39.67
1731243868.4613652,0.39,-0.51,-0.71,23.86,-6.53,-5.13
1731243968.4613652,0.49,-1.05,-0.76,-16.36,-7.51,-1.4
1731244068.4613652,0.58,-0.49,-0.41,-31.19,-9.77,21.85
1731244167.4613652,0.35,-0.67,-0.52,6.1,5.68,-66.96
1731244267.4613652,0.46,-1.02,-0.28,-57.5,10.25,17.82
1731244367.4613652,0.4,-0.64,-0.51,20.75,11.17,16.48
1731244466.4613652,0.29,-1.19,-0.45,-7.51,5.19,-26.86
1731244566.4613652,0.52,-0.77,-0.34,-53.34,22.4,36.87
1731244665.4613652,0.33,-0.56,-0.57,8.79,-4.94,-30.64
1731244764.4613652,0.32,-1.17,-0.46,-1.71,-3.6,-12.33
1731244864.4613652,0.5,-0.58,-0.37,-13.18,9.52,34.36
1731244964.4613652,0.27,-0.56,-0.55,45.78,-7.32,-37.72
1731245064.4613652,0.41,-1.22,-0.51,-28.93,-7.2,21.36
1731245164.4613652,0.39,-0.69,-0.45,33.81,4.7,21.85
1731245264.4613652,0.34,-0.58,-0.44,42.6,-0.31,-48.4
1731245363.4613652,0.4,-1.01,-0.41,-37.17,-0.79,37.17
1731245463.4613652,0.35,-0.65,-0.55,31.86,3.17,24.41
1731245563.4613652,0.3,-0.74,-0.5,46.81,4.88,-48.16
