timestamp,x_acc,y_acc,z_acc,x_gyro,y_gyro,z_gyro
1731203609.341958,-0.44,0.18,0.91,32.35,-66.22,-4.09
1731203708.341958,-0.65,0.34,0.51,-17.52,45.78,18.62
1731203807.341958,-0.32,0.18,1.12,-4.46,8.79,13.12
1731203907.341958,-0.6,0.34,0.6,16.42,-43.76,-15.26
1731204006.341958,-0.53,0.26,0.76,-30.4,64.09,22.71
1731204106.341958,-0.36,0.19,1.06,15.32,-20.02,-8.97
1731204205.341958,-0.64,0.4,0.56,11.11,-36.44,-2.2
1731204304.341958,-0.4,0.15,1.0,-29.17,56.82,40.16
1731204404.341958,-0.45,0.15,0.85,25.27,-47.24,-29.11
1731204504.341958,-0.56,0.38,0.64,-29.42,53.1,-4.15
1731204604.341958,-0.3,0.28,1.11,4.46,4.52,2.62
1731204703.341958,-0.57,0.3,0.64,24.84,-37.78,-7.69
1731204803.341958,-0.41,0.26,0.88,-21.91,54.02,17.03
1731204903.341958,-0.35,0.21,0.99,18.86,-32.29,-1.16
1731205002.341958,-0.58,0.29,0.65,-4.88,11.84,2.01
1731205101.341958,-0.33,0.24,1.02,-4.46,15.26,12.88
1731205201.341958,-0.55,0.23,0.69,10.19,-21.24,-7.63
1731205300.341958,-0.39,0.27,0.94,-23.86,16.24,13.61
1731205400.341958,-0.53,0.23,0.77,15.08,-34.24,-5.68
1731205500.341958,-0.44,0.28,0.86,-17.94,33.81,14.53
1731205599.341958,-0.45,0.18,0.9,15.81,-28.81,-1.83
1731205698.341958,-0.51,0.27,0.78,-9.16,26.55,7.81
1731205797.341958,-0.43,0.17,0.94,25.63,-37.05,6.16
1731205897.341958,-0.6,0.21,0.63,-8.97,20.51,0.85
1731205997.341958,-0.38,0.21,1.02,-6.47,9.46,4.33
1731206097.341958,-0.62,0.26,0.69,5.43,-13.31,0.85
1731206196.341958,-0.43,0.27,0.89,-6.96,18.92,7.51
1731206296.341958,-0.56,0.18,0.75,14.4,-25.7,-4.52
1731206396.341958,-0.52,0.22,0.79,-25.39,42.54,8.3
1731206496.341958,-0.39,0.21,0.99,22.22,-37.84,1.95
1731206596.341958,-0.64,0.21,0.6,-0.92,10.38,4.21
1731206696.341958,-0.43,0.14,0.99,2.38,3.3,2.26
1731206795.341958,-0.56,0.24,0.75,2.01,-1.83,-3.85
1731206895.341958,-0.48,0.14,0.95,3.91,-0.49,10.99
1731206994.341958,-0.55,0.15,0.7,7.14,-13.79,1.46
1731207094.341958,-0.51,0.2,0.85,-18.8,34.06,-1.16
1731207194.341958,-0.5,0.2,0.9,18.19,-29.6,0.31
1731207293.341958,-0.55,0.16,0.76,-6.29,15.32,2.14
1731207393.341958,-0.48,0.16,0.94,11.17,-18.92,3.97
1731207493.341958,-0.65,0.13,0.6,-2.62,2.87,0.67
1731207593.341958,-0.4,0.24,1.02,-29.24,47.12,1.34
1731207693.341958,-0.51,0.2,0.84,22.03,-45.35,2.81
1731207793.341958,-0.57,0.16,0.66,-23.93,42.24,0.49
1731207893.341958,-0.36,0.23,1.03,7.87,-2.5,-1.65
1731207992.341958,-0.62,0.21,0.65,10.86,-21.24,2.01
1731208092.341958,-0.39,0.25,0.94,-24.05,51.09,5.86
1731208192.341958,-0.45,0.2,0.9,19.29,-44.86,-4.21
1731208291.341958,-0.55,0.21,0.71,-12.51,27.89,8.91
1731208391.341958,-0.37,0.19,1.02,12.7,-19.59,-6.16
1731208491.341958,-0.62,0.24,0.62,0.79,-3.05,-0.85
1731208591.341958,-0.35,0.22,0.99,-17.94,39.98,4.76
1731208691.341958,-0.52,0.2,0.81,23.01,-54.99,3.05
1731208790.341958,-0.53,0.15,0.73,-24.29,41.14,7.08
1731208889.341958,-0.39,0.24,1.02,7.39,-12.94,-6.35
1731208988.341958,-0.64,0.21,0.62,2.93,0.0,5.13
1731209087.341958,-0.35,0.24,0.97,-10.93,26.98,3.23
1731209187.341958,-0.63,0.16,0.75,17.7,-37.72,-1.95
1731209286.341958,-0.46,0.26,0.86,-19.47,38.64,6.1
1731209386.341958,-0.47,0.18,0.92,28.44,-46.63,-2.93
1731209486.341958,-0.63,0.22,0.58,-11.41,26.92,0.0
1731209585.341958,-0.39,0.23,1.03,-4.64,8.42,13.98
1731209685.341958,-0.67,0.14,0.66,16.05,-37.48,-2.32
1731209785.341958,-0.49,0.2,0.89,-26.67,59.63,-3.42
1731209884.341958,-0.47,0.26,0.91,17.33,-40.28,-5.74
1731209983.341958,-0.67,0.2,0.61,-12.82,33.75,10.38
1731210082.341958,-0.36,0.23,1.05,-6.9,16.48,10.62
1731210182.341958,-0.66,0.17,0.63,18.31,-40.83,-1.77
1731210282.341958,-0.51,0.19,0.81,-28.81,58.23,8.61
1731210381.341958,-0.44,0.18,0.98,26.18,-42.48,-0.18
1731210481.341958,-0.69,0.18,0.5,-0.24,2.01,2.32
1731210581.341958,-0.38,0.2,1.03,-26.92,49.44,9.95
1731210681.341958,-0.55,0.16,0.79,30.82,-63.42,-5.19
1731210780.341958,-0.61,0.22,0.62,-29.97,59.39,16.05
1731210880.341958,-0.32,0.16,1.14,7.69,-1.83,5.74
1731210980.341958,-0.64,0.25,0.57,5.68,-21.48,-5.55
1731211080.341958,-0.36,0.18,1.02,-26.12,50.48,16.85
1731211180.341958,-0.5,0.18,0.8,36.25,-78.0,-19.1
1731211280.341958,-0.64,0.21,0.58,-21.36,48.4,10.13
1731211379.341958,-0.33,0.18,1.13,1.71,-8.24,0.92
1731211478.341958,-0.66,0.18,0.6,16.72,-36.93,-11.05
1731211577.341958,-0.43,0.25,0.81,-50.11,77.64,17.46
1731211676.341958,-0.37,0.17,1.09,22.71,-42.91,0.67
1731211776.341958,-0.67,0.31,0.52,-0.85,-2.56,-18.55
1731211876.341958,-0.37,0.28,1.01,-17.52,48.4,18.49
1731211976.341958,-0.51,0.11,0.84,33.75,-60.91,-5.92
1731212075.341958,-0.55,0.32,0.6,-25.27,56.52,1.65
1731212174.341958,-0.33,0.22,1.08,-10.5,31.19,13.92
1731212274.341958,-0.49,0.25,0.76,17.21,-16.42,-15.63
1731212374.341958,-0.33,0.32,0.9,-7.81,48.58,22.34
1731212474.341958,-0.32,0.14,0.98,35.1,-55.18,-4.52
1731212574.341958,-0.61,0.25,0.64,3.23,27.16,4.88
1731212673.341958,-0.27,0.15,1.11,-2.81,42.54,2.14
1731212773.341958,-0.41,0.21,0.86,35.83,-40.71,-7.93
1731212873.341958,-0.43,0.09,0.68,-4.94,28.75,16.72
1731212973.341958,-0.28,0.07,1.07,7.2,-16.97,-0.98
1731213072.341958,-0.59,0.12,0.64,-4.33,7.45,1.53
1731213172.341958,-0.24,0.12,1.14,-22.03,44.13,15.75
1731213272.341958,-0.41,0.05,0.87,35.46,-78.25,-10.86
1731213372.341958,-0.63,0.1,0.56,-15.93,36.32,6.04
1731213472.341958,-0.2,0.14,1.21,-13.85,32.65,7.57
1731213572.341958,-0.44,0.18,0.76,28.99,-67.5,-0.18
1731213672.341958,-0.46,0.01,0.79,-29.11,62.13,21.18
1731213772.341958,-0.33,0.04,1.04,19.96,-44.56,-21.55
1731213872.341958,-0.68,0.17,0.59,-6.96,-2.01,22.03
1731213972.341958,-0.27,0.06,1.15,-4.09,13.85,-6.77
1731214071.341958,-0.6,0.18,0.72,24.66,-50.48,-5.68
1731214171.341958,-0.5,0.04,0.7,-42.24,75.13,11.9
1731214271.341958,-0.28,0.21,1.13,7.32,-20.2,3.91
1731214371.341958,-0.66,0.09,0.65,20.87,-36.99,3.97
1731214471.341958,-0.36,0.14,0.97,-37.48,68.6,6.9
1731214571.341958,-0.36,0.12,0.98,29.3,-61.65,-1.28
1731214671.341958,-0.67,0.18,0.54,-2.01,5.0,0.61
1731214770.341958,-0.25,0.11,1.16,-25.76,46.63,11.29
1731214870.341958,-0.49,0.29,0.84,21.3,-60.0,-18.13
1731214969.341958,-0.5,0.02,0.74,-22.58,61.28,27.34
1731215069.341958,-0.25,0.04,1.09,27.89,-24.35,-28.38
1731215169.341958,-0.63,0.29,0.64,8.12,-20.39,1.95
1731215269.341958,-0.32,0.03,1.07,-10.62,35.03,17.09
1731215368.341958,-0.43,0.19,0.85,20.69,-55.79,-19.47
1731215468.341958,-0.54,0.07,0.75,-20.45,57.43,19.96
1731215568.341958,-0.27,0.05,1.14,10.44,-21.42,-7.08
1731215667.341958,-0.64,0.16,0.62,11.6,-22.09,3.66
1731215767.341958,-0.31,0.05,1.04,-30.21,53.41,16.05
1731215866.341958,-0.42,0.11,0.91,20.32,-52.12,-19.29
1731215966.341958,-0.56,0.13,0.69,-21.73,49.44,21.55
1731216066.341958,-0.22,0.06,1.18,7.87,-8.42,3.05
1731216165.341958,-0.69,0.2,0.55,8.79,-25.94,-7.08
1731216264.341958,-0.3,-0.02,0.98,-48.95,87.95,16.42
1731216364.341958,-0.35,0.25,0.98,27.22,-66.65,-33.02
1731216464.341958,-0.72,0.09,0.56,-15.14,41.08,31.19
1731216564.341958,-0.12,0.1,1.24,-14.47,38.7,7.87
1731216663.341958,-0.55,0.16,0.72,37.6,-83.8,-2.32
1731216763.341958,-0.48,0.04,0.76,-32.1,71.9,11.84
1731216863.341958,-0.28,0.14,1.13,21.85,-41.32,-8.61
1731216963.341958,-0.7,0.07,0.54,6.9,3.78,15.75
1731217062.341958,-0.19,0.07,1.14,-25.82,55.24,-4.52
1731217162.341958,-0.53,0.19,0.74,28.26,-71.04,-14.16
1731217261.341958,-0.5,0.01,0.73,-29.24,63.42,17.15
1731217361.341958,-0.23,0.09,1.18,14.47,-34.67,-4.64
1731217460.341958,-0.68,0.14,0.57,11.96,-23.93,-1.65
1731217559.341958,-0.23,0.1,1.08,-30.7,73.49,8.97
1731217659.341958,-0.4,0.08,0.93,27.4,-62.87,-14.16
1731217759.341958,-0.51,0.12,0.64,-24.29,54.44,12.57
1731217859.341958,-0.19,0.12,1.24,3.97,-15.5,6.23
1731217958.341958,-0.65,0.13,0.66,25.02,-40.1,-16.05
1731218058.341958,-0.27,0.11,0.97,-33.02,68.05,27.65
1731218158.341958,-0.33,0.02,1.01,33.33,-68.6,-22.22
1731218257.341958,-0.64,0.25,0.56,-19.04,42.97,12.45
1731218356.341958,-0.18,0.02,1.24,-0.61,10.19,21.55
1731218456.341958,-0.6,0.22,0.61,10.19,-30.09,-13.49
1731218555.341958,-0.28,0.08,0.97,-40.28,75.87,16.91
1731218654.341958,-0.34,0.09,0.98,31.74,-68.05,-29.6
1731218753.341958,-0.64,0.25,0.55,-17.64,40.65,20.63
1731218853.341958,-0.14,0.09,1.25,-7.45,20.45,12.08
1731218952.341958,-0.57,0.28,0.64,16.11,-48.71,-12.51
1731219051.341958,-0.34,0.04,1.01,-42.11,55.36,24.29
1731219150.341958,-0.43,0.4,0.79,14.4,-60.97,-15.56
1731219249.341958,-0.47,0.13,0.76,-22.34,56.7,29.91
1731219349.341958,-0.28,0.02,1.12,34.24,-46.26,-4.88
1731219448.341958,-0.68,0.2,0.53,2.81,2.87,-5.13
1731219547.341958,-0.2,0.1,1.21,-23.93,46.2,18.55
1731219646.341958,-0.5,0.1,0.82,31.43,-75.74,-24.48
1731219746.341958,-0.43,0.2,0.75,-33.63,85.88,27.53
1731219846.341958,-0.22,-0.03,1.17,31.25,-60.67,-11.54
1731219946.341958,-0.68,0.3,0.51,-8.48,14.34,-7.26
1731220046.341958,-0.15,0.02,1.27,1.95,11.05,15.75
1731220146.341958,-0.67,0.13,0.65,33.94,-78.37,-6.23
1731220246.341958,-0.42,0.05,0.78,-50.35,88.2,14.1
1731220345.341958,-0.29,0.11,1.17,17.46,-55.85,-8.97
1731220445.341958,-0.72,0.16,0.51,-4.33,10.99,2.5
1731220544.341958,-0.16,0.17,1.24,-20.08,49.87,8.85
1731220643.341958,-0.58,0.03,0.73,37.23,-88.13,-15.14
1731220743.341958,-0.41,0.22,0.75,-47.24,121.95,17.52
1731220842.341958,-0.12,0.08,1.24,20.39,-44.31,-5.86
1731220941.341958,-0.69,0.32,0.49,-12.08,14.47,-0.92
1731221040.341958,-0.12,0.19,1.27,-12.08,35.4,20.26
1731221140.341958,-0.59,0.1,0.69,33.81,-84.29,-23.56
1731221239.341958,-0.46,0.23,0.75,-36.44,93.38,20.2
1731221339.341958,-0.21,0.04,1.18,28.02,-56.15,0.18
1731221439.341958,-0.66,0.27,0.48,-8.3,18.13,1.46
1731221539.341958,-0.14,0.14,1.22,-23.86,45.23,18.19
1731221638.341958,-0.61,0.18,0.7,32.65,-78.8,-27.71
1731221737.341958,-0.41,0.14,0.85,-34.61,88.26,32.1
1731221836.341958,-0.33,-0.06,1.02,58.23,-101.44,-13.24
1731221936.341958,-0.73,0.21,0.35,-13.43,41.99,0.0
1731222036.341958,-0.17,0.14,1.4,-9.83,15.38,5.86
1731222136.341958,-0.75,0.11,0.52,51.03,-86.12,-6.29
1731222235.341958,-0.37,0.04,0.75,-54.57,124.33,23.74
1731222334.341958,-0.21,0.06,1.13,17.27,-55.91,-8.61
1731222434.341958,-0.71,0.2,0.49,-10.74,13.12,4.21
1731222533.341958,-0.17,0.15,1.26,-24.72,38.39,12.45
1731222632.341958,-0.57,0.11,0.72,25.63,-69.03,-9.52
1731222732.341958,-0.42,0.15,0.82,-40.1,75.93,18.37
1731222831.341958,-0.3,0.08,1.1,18.62,-44.43,5.25
1731222931.341958,-0.61,0.24,0.6,-6.65,11.05,-4.76
1731223031.341958,-0.27,0.15,1.13,-13.06,18.25,18.49
1731223131.341958,-0.55,0.18,0.72,12.45,-26.86,-19.59
1731223230.341958,-0.33,0.21,1.02,-16.97,40.04,20.26
1731223330.341958,-0.48,0.04,0.85,24.72,-49.99,-8.12
1731223430.341958,-0.45,0.22,0.82,-22.52,48.58,5.62
1731223530.341958,-0.35,0.13,1.02,24.48,-43.27,6.71
1731223629.341958,-0.58,0.13,0.65,-16.72,37.54,3.3
1731223729.341958,-0.25,0.15,1.13,9.58,-21.79,0.31
1731223828.341958,-0.65,0.12,0.6,13.49,-12.88,-21.55
1731223927.341958,-0.29,0.21,1.09,-14.77,34.97,20.57
1731224026.341958,-0.54,0.0,0.78,27.04,-67.81,-6.04
1731224126.341958,-0.49,0.21,0.76,-31.62,70.92,6.9
1731224226.341958,-0.31,0.08,1.13,19.65,-40.89,6.04
1731224326.341958,-0.68,0.17,0.51,-4.21,8.48,-10.31
1731224425.341958,-0.25,0.17,0.85,-21.61,48.58,-11.05
1731224525.341958,-0.29,0.2,0.7,-62.13,57.5,-66.59
1731224624.341958,-0.05,0.54,0.76,-104.19,87.89,-79.71
1731224724.341958,0.03,0.8,0.95,-48.34,40.95,-55.79
1731224824.341958,0.38,0.71,0.87,-15.75,-1.95,-49.38
1731224923.341958,0.02,0.68,0.74,-9.95,-11.6,-23.74
1731225022.341958,-0.02,0.68,0.69,-18.86,2.2,9.89
1731225122.341958,0.44,0.72,0.84,5.25,-4.88,-3.66
1731225222.341958,0.12,0.75,0.57,-3.66,-14.4,-17.27
1731225321.341958,0.04,0.73,0.71,-5.37,9.58,13.55
1731225420.341958,0.38,0.7,0.73,-0.79,-12.82,6.53
1731225519.341958,0.15,0.75,0.64,2.75,-1.59,-11.66
1731225619.341958,0.01,0.68,0.63,2.08,4.46,4.33
1731225718.341958,0.31,0.7,0.72,5.55,-4.64,6.9
1731225818.341958,0.12,0.7,0.67,6.16,0.73,-4.39
1731225918.341958,0.07,0.66,0.7,9.77,10.07,13.06
1731226018.341958,0.35,0.67,0.72,4.27,-12.51,7.14
1731226118.341958,0.01,0.68,0.7,-1.1,5.92,-8.3
1731226218.341958,-0.01,0.59,0.72,-2.56,-7.26,14.04
1731226318.341958,0.28,0.64,0.81,-7.87,-16.42,-9.52
1731226418.341958,-0.17,0.66,0.73,-8.0,6.16,-8.12
1731226518.341958,0.13,0.64,0.7,1.1,-5.92,16.05
1731226618.341958,0.2,0.73,0.71,-1.83,-4.7,-7.93
1731226718.341958,-0.15,0.63,0.65,-3.17,8.67,0.73
1731226818.341958,0.26,0.68,0.74,7.2,-6.04,12.39
1731226917.341958,0.05,0.7,0.64,0.98,2.2,-14.65
1731227016.341958,-0.09,0.62,0.74,-2.62,14.53,10.86
1731227115.341958,0.25,0.66,0.7,0.67,-5.13,10.25
1731227214.341958,0.09,0.68,0.69,-3.54,6.16,-9.34
1731227314.341958,0.02,0.65,0.73,-2.2,12.39,14.16
1731227414.341958,0.27,0.68,0.7,1.65,-3.17,4.7
1731227513.341958,-0.0,0.71,0.7,-5.68,6.9,-8.18
1731227613.341958,0.05,0.65,0.75,-8.36,2.81,13.55
1731227713.341958,0.26,0.67,0.72,0.79,-8.24,-1.28
1731227813.341958,-0.01,0.69,0.69,-3.72,2.93,-5.92
1731227913.341958,0.02,0.72,0.7,-1.46,1.95,0.49
1731228013.341958,0.11,0.67,0.67,1.95,2.14,6.35
1731228113.341958,0.08,0.69,0.69,-1.34,-2.08,-9.52
1731228213.341958,-0.09,0.61,0.71,-3.17,15.75,15.01
1731228312.341958,0.34,0.66,0.72,0.67,1.46,10.01
1731228412.341958,-0.1,0.71,0.64,-8.12,-3.6,-11.35
1731228512.341958,0.01,0.65,0.73,-5.68,13.73,22.58
1731228611.341958,0.23,0.59,0.72,-2.75,-18.07,-14.34
1731228711.341958,-0.21,0.81,0.6,-9.4,18.37,1.89
1731228811.341958,0.05,0.62,0.71,9.03,6.16,18.13
1731228911.341958,0.23,0.76,0.65,2.26,-8.54,-20.81
1731229010.341958,-0.21,0.7,0.65,0.92,15.93,4.76
1731229110.341958,0.31,0.6,0.72,4.64,-3.72,22.95
1731229210.341958,0.13,0.75,0.64,-3.48,-1.1,-20.14
1731229310.341958,-0.08,0.66,0.74,-0.98,14.04,22.22
1731229410.341958,0.39,0.61,0.76,5.37,-12.08,1.53
1731229510.341958,-0.19,0.79,0.61,-7.08,2.2,-19.9
1731229609.341958,0.04,0.64,0.72,-3.11,8.24,28.02
1731229708.341958,0.26,0.7,0.7,-0.73,-19.17,-15.44
1731229807.341958,-0.2,0.71,0.63,-3.54,18.01,3.91
1731229906.341958,0.15,0.61,0.71,5.68,2.5,22.89
1731230005.341958,0.2,0.73,0.66,-0.98,-16.97,-8.61
1731230104.341958,-0.24,0.7,0.57,-3.66,17.64,4.88
1731230204.341958,0.24,0.64,0.73,-1.65,4.03,19.53
1731230303.341958,0.11,0.8,0.63,-1.1,-12.45,-25.02
1731230402.341958,-0.15,0.68,0.67,-4.27,17.76,14.22
1731230502.341958,0.3,0.68,0.75,3.66,-0.98,7.69
1731230602.341958,0.03,0.72,0.61,-0.06,-6.71,-18.49
1731230701.341958,-0.1,0.73,0.65,-0.12,17.27,20.45
1731230801.341958,0.28,0.63,0.79,6.77,1.53,12.08
1731230901.341958,0.04,0.71,0.57,1.89,-9.22,-20.57
1731231000.341958,-0.07,0.72,0.72,0.18,30.33,17.88
1731231099.341958,0.33,0.62,0.74,7.26,0.49,15.08
1731231198.341958,0.1,0.77,0.6,-1.16,-7.32,-21.06
1731231298.341958,-0.14,0.68,0.68,-4.15,16.11,11.41
1731231397.341958,0.25,0.67,0.75,1.04,3.23,12.63
1731231496.341958,0.07,0.75,0.64,1.1,-5.13,-21.42
1731231596.341958,-0.16,0.67,0.66,-1.46,16.17,14.71
1731231696.341958,0.3,0.63,0.77,4.88,-6.23,16.72
1731231795.341958,0.06,0.77,0.62,-0.31,-11.41,-21.67
1731231894.341958,-0.15,0.68,0.64,-2.2,22.77,13.85
1731231993.341958,0.27,0.63,0.75,2.75,5.98,16.11
1731232092.341958,0.11,0.77,0.62,-0.24,-2.44,-20.26
1731232192.341958,-0.16,0.69,0.69,-6.29,13.85,11.72
1731232292.341958,0.26,0.64,0.74,-0.43,-5.68,9.52
1731232391.341958,0.02,0.74,0.63,0.61,1.04,-19.71
1731232490.341958,-0.13,0.68,0.68,-1.53,12.63,18.31
1731232589.341958,0.33,0.64,0.74,2.26,-6.59,8.24
1731232689.341958,-0.09,0.75,0.59,-5.43,1.65,-23.86
1731232789.341958,-0.1,0.67,0.73,-4.27,11.17,21.91
1731232888.341958,0.33,0.62,0.78,5.86,-5.49,4.7
1731232987.341958,0.01,0.73,0.61,-0.06,-2.08,-23.44
1731233086.341958,-0.07,0.64,0.68,-8.18,14.28,13.0
1731233186.341958,0.23,0.69,0.75,-0.73,-2.2,6.1
1731233286.341958,0.08,0.74,0.65,1.89,-2.87,-11.23
1731233385.341958,-0.09,0.66,0.67,-1.1,13.12,18.86
1731233485.341958,0.29,0.63,0.74,3.54,4.76,14.04
1731233585.341958,0.12,0.74,0.64,1.89,-6.9,-18.68
1731233685.341958,-0.16,0.65,0.65,-2.38,13.85,10.07
1731233785.341958,0.23,0.69,0.74,3.05,1.83,18.07
1731233884.341958,0.17,0.7,0.69,2.32,-7.81,-21.91
1731233984.341958,-0.15,0.67,0.67,-0.24,17.88,13.67
1731234084.341958,0.3,0.62,0.78,3.36,-7.39,12.02
1731234184.341958,-0.12,0.73,0.62,-1.04,-0.85,-13.24
1731234284.341958,-0.01,0.64,0.72,-4.94,10.19,23.5
1731234384.341958,0.24,0.69,0.76,-0.24,-24.66,-5.62
1731234484.341958,-0.22,0.7,0.62,-1.95,4.46,-8.97
1731234584.341958,0.02,0.65,0.72,-0.85,2.32,19.9
1731234684.341958,0.22,0.71,0.74,0.12,-12.76,-7.08
1731234784.341958,-0.22,0.73,0.63,-4.76,13.06,-7.32
1731234883.341958,0.06,0.69,0.73,4.03,0.37,21.3
1731234983.341958,0.18,0.68,0.7,2.14,-16.05,-8.3
1731235083.341958,-0.26,0.69,0.61,-2.44,11.84,-2.01
1731235182.341958,0.05,0.66,0.74,-1.34,9.89,25.02
1731235282.341958,0.16,0.73,0.7,1.77,-12.94,-13.85
1731235382.341958,-0.26,0.66,0.62,-1.22,12.7,2.38
1731235482.341958,0.15,0.64,0.78,1.71,3.36,17.27
1731235581.341958,0.05,0.72,0.67,1.34,-10.56,-14.95
1731235681.341958,-0.15,0.65,0.66,-0.06,22.09,16.05
1731235781.341958,0.23,0.62,0.79,0.37,-2.26,5.0
1731235880.341958,-0.05,0.72,0.64,-0.06,-6.9,-18.37
1731235980.341958,-0.05,0.66,0.76,-5.92,17.21,22.46
1731236079.341958,0.21,0.63,0.78,0.92,-3.6,5.8
1731236178.341958,-0.15,0.74,0.63,-4.58,-1.65,-18.31
1731236278.341958,-0.04,0.63,0.78,-6.35,7.2,22.83
1731236378.341958,0.2,0.66,0.76,0.06,-6.77,-0.61
1731236478.341958,-0.17,0.72,0.62,-3.17,7.2,-11.41
1731236577.341958,-0.07,0.67,0.73,-5.98,4.39,20.63
1731236677.341958,0.21,0.65,0.79,1.77,-2.69,-6.16
1731236777.341958,-0.18,0.73,0.6,-3.05,-3.11,-6.77
1731236876.341958,-0.03,0.66,0.75,-6.9,21.42,19.9
1731236976.341958,0.23,0.69,0.78,3.11,-12.51,-5.37
1731237075.341958,-0.14,0.73,0.57,0.73,8.91,-9.64
1731237175.341958,-0.03,0.67,0.7,-0.55,12.45,22.09
1731237274.341958,0.24,0.67,0.8,2.01,-13.49,-1.65
1731237373.341958,-0.15,0.73,0.6,-1.04,-4.21,-17.03
1731237473.341958,-0.07,0.68,0.75,0.37,8.24,29.3
1731237573.341958,0.3,0.59,0.81,3.66,-14.77,-3.05
1731237673.341958,-0.25,0.75,0.55,0.92,6.77,-11.23
1731237772.341958,0.05,0.61,0.79,3.05,11.6,22.89
1731237872.341958,0.15,0.72,0.7,0.98,-20.57,-13.85
1731237972.341958,-0.22,0.71,0.63,-3.78,22.77,9.34
1731238072.341958,0.1,0.64,0.74,3.6,4.21,20.2
1731238172.341958,0.13,0.74,0.7,1.46,-12.76,-19.35
1731238272.341958,-0.27,0.69,0.61,1.59,17.09,0.37
1731238371.341958,0.18,0.59,0.8,0.24,8.12,21.97
1731238470.341958,0.12,0.74,0.69,0.98,-12.76,-18.68
1731238569.341958,-0.14,0.65,0.67,-3.48,21.0,14.1
1731238669.341958,0.22,0.59,0.82,-0.37,-6.96,3.72
1731238769.341958,-0.14,0.74,0.62,-1.46,-3.23,-19.04
1731238869.341958,-0.09,0.67,0.72,-5.98,13.98,23.93
1731238969.341958,0.24,0.63,0.79,0.92,-13.12,0.55
1731239068.341958,-0.2,0.72,0.6,-4.09,5.13,-11.96
1731239167.341958,-0.07,0.63,0.72,-5.92,16.6,23.07
1731239267.341958,0.21,0.69,0.78,-1.22,-18.25,-7.93
1731239366.341958,-0.2,0.69,0.61,-2.56,7.02,-12.88
1731239466.341958,-0.04,0.65,0.74,-2.01,3.6,22.64
1731239565.341958,0.24,0.71,0.75,1.65,-12.15,-8.91
1731239665.341958,-0.2,0.7,0.64,4.33,8.91,-7.87
1731239764.341958,-0.02,0.67,0.69,0.49,-9.03,16.48
1731239864.341958,0.2,0.67,0.79,1.34,-4.03,-6.65
1731239963.341958,-0.26,0.68,0.64,-1.83,6.77,-4.94
1731240062.341958,0.03,0.68,0.78,1.77,15.81,28.14
1731240161.341958,0.23,0.66,0.72,2.44,-14.65,-8.73
1731240260.341958,-0.3,0.69,0.58,-6.71,8.0,-16.11
1731240360.341958,0.07,0.65,0.84,-2.87,-12.21,18.92
1731240460.341958,0.22,0.71,0.76,-2.01,-2.62,-7.08
1731240560.341958,-0.25,0.68,0.64,-1.59,23.25,0.18
1731240660.341958,0.15,0.63,0.77,3.72,-11.78,18.55
1731240760.341958,0.11,0.72,0.7,-2.32,-10.44,-10.19
1731240859.341958,-0.18,0.68,0.65,-3.72,32.65,14.83
1731240959.341958,0.12,0.6,0.8,-2.08,-20.08,12.57
1731241058.341958,-0.04,0.72,0.67,-0.79,-2.75,-4.88
1731241158.341958,-0.21,0.68,0.72,-6.71,26.18,14.1
1731241258.341958,0.36,0.62,0.87,-0.24,-0.18,13.06
1731241358.341958,-0.26,0.78,0.55,-5.43,-4.52,-25.15
1731241458.341958,-0.12,0.68,0.73,-2.75,17.88,28.08
1731241558.341958,0.34,0.77,0.8,-11.96,-24.35,-0.73
1731241658.341958,-0.4,0.67,0.53,-7.69,0.24,-28.87
1731241758.341958,-0.06,0.69,0.76,-2.75,15.44,30.09
1731241857.341958,0.28,0.68,0.79,2.75,-19.23,-9.77
1731241957.341958,-0.33,0.78,0.55,14.34,6.59,-16.3
1731242057.341958,-0.04,0.63,0.72,-1.83,23.13,38.45
1731242156.341958,0.32,0.71,0.79,-0.73,-26.25,-20.02
1731242255.341958,-0.31,0.72,0.52,4.03,7.08,-11.9
1731242355.341958,0.04,0.62,0.76,-5.49,17.46,27.89
1731242454.341958,0.2,0.7,0.76,1.89,-19.96,-16.24
1731242554.341958,-0.25,0.68,0.57,1.53,15.87,4.27
1731242654.341958,0.15,0.63,0.79,-2.81,10.93,16.42
1731242754.341958,0.13,0.74,0.71,4.39,-21.73,-18.92
1731242853.341958,-0.21,0.69,0.62,-3.05,27.04,12.94
1731242953.341958,0.21,0.59,0.8,0.73,11.54,20.14
1731243053.341958,0.12,0.75,0.69,4.09,-22.28,-24.9
1731243152.341958,-0.28,0.72,0.57,-0.98,12.51,2.08
1731243252.341958,0.17,0.65,0.78,-4.27,12.63,27.89
1731243352.341958,0.15,0.74,0.7,1.83,-19.65,-25.51
1731243452.341958,-0.24,0.74,0.58,0.43,21.0,8.85
1731243552.341958,0.25,0.6,0.82,1.46,7.39,24.17
1731243652.341958,0.03,0.77,0.67,3.48,-23.13,-24.66
1731243752.341958,-0.18,0.66,0.62,-2.56,24.35,19.84
1731243851.341958,0.24,0.59,0.83,0.0,-0.06,9.89
1731243950.341958,-0.03,0.76,0.65,3.54,-23.5,-27.34
1731244050.341958,-0.14,0.65,0.62,-8.73,36.44,26.98
1731244149.341958,0.33,0.6,0.89,-0.31,-0.43,7.87
